SNP	LG	CM
2_05375	10	51.131
2_24783	10	51.131
2_38408	10	51.131
2_43697	10	51.131
2_07170	10	51.131
2_11983	10	51.131
2_11984	10	51.131
2_42594	10	51.131
2_45926	10	51.131
2_48913	10	51.131
2_08916	10	51.669
2_08917	10	51.669
2_13627	10	51.669
2_14082	10	51.669
2_20689	10	51.669
2_21238	10	51.669
2_24081	10	51.669
2_27118	10	51.669
2_39821	10	51.669
2_43096	10	51.669
2_43651	10	51.669
2_44336	10	51.669
2_45987	10	51.669
2_47991	10	51.669
2_48049	10	51.669
2_50004	10	51.669
2_50890	10	51.669
2_52872	10	51.669
2_52926	10	51.669
2_53258	10	51.669
2_55225	10	51.669
2_55272	10	51.669
1_0840	10	51.669
2_04216	10	51.669
2_14081	10	51.669
2_18942	10	51.669
2_20690	10	51.669
2_21239	10	51.669
2_24080	10	51.669
2_24803	10	51.669
2_26243	10	51.669
2_33279	10	51.669
2_33814	10	51.669
2_37813	10	51.669
2_39571	10	51.669
2_40578	10	51.669
2_45046	10	51.669
2_46954	10	51.669
2_49335	10	51.669
2_54004	10	51.669
2_54524	10	51.669
2_01788	10	52.207
2_39336	10	52.207
2_42262	10	52.207
2_43022	10	52.207
2_44265	10	52.207
2_45071	10	52.207
2_45347	10	52.207
2_52348	10	52.207
2_54981	10	52.207
2_14592	10	52.207
2_53519	10	52.207
2_54026	10	52.207
2_54723	10	52.207
2_55125	10	52.207
1_0281	10	53.294
1_0354	10	53.294
1_0730	10	53.294
1_0952	10	53.294
2_00043	10	53.294
2_00044	10	53.294
2_00500	10	53.294
2_00630	10	53.294
2_00927	10	53.294
2_00947	10	53.294
2_01050	10	53.294
2_01175	10	53.294
2_01316	10	53.294
2_01899	10	53.294
2_02552	10	53.294
2_02851	10	53.294
2_02852	10	53.294
2_02950	10	53.294
2_02951	10	53.294
2_03248	10	53.294
2_03249	10	53.294
2_03417	10	53.294
2_03418	10	53.294
2_03424	10	53.294
2_04184	10	53.294
2_04185	10	53.294
2_04209	10	53.294
2_05536	10	53.294
2_06265	10	53.294
2_06689	10	53.294
2_07727	10	53.294
2_08090	10	53.294
2_10110	10	53.294
2_10325	10	53.294
2_10397	10	53.294
2_10398	10	53.294
2_11192	10	53.294
2_11617	10	53.294
2_11673	10	53.294
2_12403	10	53.294
2_12404	10	53.294
2_12745	10	53.294
2_12859	10	53.294
2_14213	10	53.294
2_14296	10	53.294
2_15745	10	53.294
2_15910	10	53.294
2_16314	10	53.294
2_16437	10	53.294
2_17010	10	53.294
2_17068	10	53.294
2_17069	10	53.294
2_17993	10	53.294
2_17994	10	53.294
2_18278	10	53.294
2_18279	10	53.294
2_18374	10	53.294
2_18903	10	53.294
2_19810	10	53.294
2_20032	10	53.294
2_20033	10	53.294
2_20372	10	53.294
2_20710	10	53.294
2_20782	10	53.294
2_20909	10	53.294
2_22201	10	53.294
2_22459	10	53.294
2_22562	10	53.294
2_22700	10	53.294
2_22744	10	53.294
2_22805	10	53.294
2_23704	10	53.294
2_23923	10	53.294
2_24444	10	53.294
2_24706	10	53.294
2_24846	10	53.294
2_25130	10	53.294
2_25386	10	53.294
2_26144	10	53.294
2_26586	10	53.294
2_26608	10	53.294
2_27261	10	53.294
2_27434	10	53.294
2_27605	10	53.294
2_27606	10	53.294
2_28033	10	53.294
2_28306	10	53.294
2_28307	10	53.294
2_28375	10	53.294
2_28376	10	53.294
2_28497	10	53.294
2_29227	10	53.294
2_29740	10	53.294
2_29964	10	53.294
2_29965	10	53.294
2_31119	10	53.294
2_31344	10	53.294
2_31345	10	53.294
2_31460	10	53.294
2_31681	10	53.294
2_32597	10	53.294
2_32980	10	53.294
2_34146	10	53.294
2_34153	10	53.294
2_34334	10	53.294
2_37640	10	53.294
2_37719	10	53.294
2_38203	10	53.294
2_38273	10	53.294
2_38589	10	53.294
2_38611	10	53.294
2_38612	10	53.294
2_38994	10	53.294
2_39068	10	53.294
2_39169	10	53.294
2_39173	10	53.294
2_39224	10	53.294
2_39258	10	53.294
2_39356	10	53.294
2_39362	10	53.294
2_39387	10	53.294
2_39622	10	53.294
2_39632	10	53.294
2_39814	10	53.294
2_39829	10	53.294
2_39850	10	53.294
2_39852	10	53.294
2_39878	10	53.294
2_40090	10	53.294
2_40296	10	53.294
2_40317	10	53.294
2_40328	10	53.294
2_40350	10	53.294
2_40503	10	53.294
2_40563	10	53.294
2_40671	10	53.294
2_40734	10	53.294
2_40757	10	53.294
2_40921	10	53.294
2_41053	10	53.294
2_41090	10	53.294
2_41281	10	53.294
2_41335	10	53.294
2_41343	10	53.294
2_41409	10	53.294
2_41690	10	53.294
2_41698	10	53.294
2_41720	10	53.294
2_41749	10	53.294
2_42050	10	53.294
2_42082	10	53.294
2_42145	10	53.294
2_42195	10	53.294
2_42273	10	53.294
2_42274	10	53.294
2_42299	10	53.294
2_42398	10	53.294
2_42497	10	53.294
2_42847	10	53.294
2_42876	10	53.294
2_42971	10	53.294
2_43025	10	53.294
2_43130	10	53.294
2_43219	10	53.294
2_43325	10	53.294
2_43336	10	53.294
2_43445	10	53.294
2_43495	10	53.294
2_43600	10	53.294
2_43623	10	53.294
2_43683	10	53.294
2_43716	10	53.294
2_43808	10	53.294
2_44106	10	53.294
2_44109	10	53.294
2_44117	10	53.294
2_44182	10	53.294
2_44191	10	53.294
2_44230	10	53.294
2_44234	10	53.294
2_44257	10	53.294
2_44288	10	53.294
2_44360	10	53.294
2_44564	10	53.294
2_44587	10	53.294
2_44631	10	53.294
2_44839	10	53.294
2_44907	10	53.294
2_44932	10	53.294
2_44993	10	53.294
2_45141	10	53.294
2_45170	10	53.294
2_45184	10	53.294
2_45237	10	53.294
2_45257	10	53.294
2_45395	10	53.294
2_45408	10	53.294
2_45590	10	53.294
2_45631	10	53.294
2_45632	10	53.294
2_45812	10	53.294
2_45845	10	53.294
2_45854	10	53.294
2_45936	10	53.294
2_46054	10	53.294
2_46058	10	53.294
2_46095	10	53.294
2_46116	10	53.294
2_46141	10	53.294
2_46455	10	53.294
2_46542	10	53.294
2_46759	10	53.294
2_46792	10	53.294
2_46848	10	53.294
2_46922	10	53.294
2_47029	10	53.294
2_47067	10	53.294
2_47101	10	53.294
2_47211	10	53.294
2_47344	10	53.294
2_47403	10	53.294
2_47406	10	53.294
2_47529	10	53.294
2_47639	10	53.294
2_47736	10	53.294
2_47786	10	53.294
2_47790	10	53.294
2_47946	10	53.294
2_47984	10	53.294
2_48034	10	53.294
2_48067	10	53.294
2_48073	10	53.294
2_48121	10	53.294
2_48236	10	53.294
2_48430	10	53.294
2_48557	10	53.294
2_48620	10	53.294
2_48759	10	53.294
2_48812	10	53.294
2_48835	10	53.294
2_48959	10	53.294
2_49561	10	53.294
2_49725	10	53.294
2_49776	10	53.294
2_49831	10	53.294
2_50017	10	53.294
2_50048	10	53.294
2_50168	10	53.294
2_50316	10	53.294
2_50353	10	53.294
2_50365	10	53.294
2_50425	10	53.294
2_50467	10	53.294
2_50476	10	53.294
2_50505	10	53.294
2_50658	10	53.294
2_50807	10	53.294
2_50914	10	53.294
2_51011	10	53.294
2_51045	10	53.294
2_51091	10	53.294
2_51113	10	53.294
2_51160	10	53.294
2_51252	10	53.294
2_51340	10	53.294
2_51549	10	53.294
2_51561	10	53.294
2_51574	10	53.294
2_51932	10	53.294
2_52071	10	53.294
2_52137	10	53.294
2_52346	10	53.294
2_52358	10	53.294
2_52385	10	53.294
2_52422	10	53.294
2_52619	10	53.294
2_52679	10	53.294
2_52821	10	53.294
2_52845	10	53.294
2_52951	10	53.294
2_52966	10	53.294
2_52968	10	53.294
2_53020	10	53.294
2_53272	10	53.294
2_53377	10	53.294
2_53636	10	53.294
2_53698	10	53.294
2_53741	10	53.294
2_53856	10	53.294
2_53892	10	53.294
2_53896	10	53.294
2_54101	10	53.294
2_54102	10	53.294
2_54126	10	53.294
2_54226	10	53.294
2_54380	10	53.294
2_54855	10	53.294
2_54863	10	53.294
2_54882	10	53.294
2_54901	10	53.294
2_55003	10	53.294
2_55041	10	53.294
1_1453	10	53.294
2_00358	10	53.294
2_00441	10	53.294
2_01049	10	53.294
2_01315	10	53.294
2_02042	10	53.294
2_02106	10	53.294
2_03194	10	53.294
2_03651	10	53.294
2_03652	10	53.294
2_03657	10	53.294
2_04014	10	53.294
2_04208	10	53.294
2_04301	10	53.294
2_04320	10	53.294
2_04850	10	53.294
2_05005	10	53.294
2_05540	10	53.294
2_05569	10	53.294
2_05671	10	53.294
2_06264	10	53.294
2_06283	10	53.294
2_06284	10	53.294
2_06360	10	53.294
2_06851	10	53.294
2_08056	10	53.294
2_08091	10	53.294
2_08919	10	53.294
2_08920	10	53.294
2_09903	10	53.294
2_09904	10	53.294
2_10310	10	53.294
2_10324	10	53.294
2_11032	10	53.294
2_11266	10	53.294
2_11674	10	53.294
2_11675	10	53.294
2_11676	10	53.294
2_12858	10	53.294
2_13028	10	53.294
2_14212	10	53.294
2_14295	10	53.294
2_15911	10	53.294
2_16315	10	53.294
2_16438	10	53.294
2_16656	10	53.294
2_17011	10	53.294
2_18913	10	53.294
2_18966	10	53.294
2_19311	10	53.294
2_19997	10	53.294
2_19998	10	53.294
2_20910	10	53.294
2_22140	10	53.294
2_22141	10	53.294
2_22699	10	53.294
2_22806	10	53.294
2_23705	10	53.294
2_24587	10	53.294
2_24702	10	53.294
2_24734	10	53.294
2_25131	10	53.294
2_25353	10	53.294
2_25376	10	53.294
2_25451	10	53.294
2_25801	10	53.294
2_26291	10	53.294
2_26395	10	53.294
2_26405	10	53.294
2_26406	10	53.294
2_26485	10	53.294
2_26800	10	53.294
2_27566	10	53.294
2_27567	10	53.294
2_27604	10	53.294
2_27715	10	53.294
2_28305	10	53.294
2_28442	10	53.294
2_28498	10	53.294
2_28727	10	53.294
2_28771	10	53.294
2_29114	10	53.294
2_29739	10	53.294
2_30856	10	53.294
2_31120	10	53.294
2_33062	10	53.294
2_33791	10	53.294
2_34207	10	53.294
2_34591	10	53.294
2_37455	10	53.294
2_37485	10	53.294
2_37486	10	53.294
2_37487	10	53.294
2_37876	10	53.294
2_37978	10	53.294
2_37979	10	53.294
2_38052	10	53.294
2_38053	10	53.294
2_38201	10	53.294
2_38249	10	53.294
2_38250	10	53.294
2_38424	10	53.294
2_38616	10	53.294
2_38725	10	53.294
2_38928	10	53.294
2_38951	10	53.294
2_38958	10	53.294
2_39073	10	53.294
2_39162	10	53.294
2_39164	10	53.294
2_39249	10	53.294
2_39333	10	53.294
2_39343	10	53.294
2_39413	10	53.294
2_39506	10	53.294
2_39534	10	53.294
2_39537	10	53.294
2_39693	10	53.294
2_39813	10	53.294
2_39828	10	53.294
2_39856	10	53.294
2_39891	10	53.294
2_40008	10	53.294
2_40019	10	53.294
2_40034	10	53.294
2_40097	10	53.294
2_40225	10	53.294
2_40232	10	53.294
2_40359	10	53.294
2_40602	10	53.294
2_40714	10	53.294
2_40790	10	53.294
2_40793	10	53.294
2_40808	10	53.294
2_40835	10	53.294
2_40954	10	53.294
2_41130	10	53.294
2_41246	10	53.294
2_41354	10	53.294
2_41431	10	53.294
2_41652	10	53.294
2_41746	10	53.294
2_41973	10	53.294
2_42014	10	53.294
2_42025	10	53.294
2_42028	10	53.294
2_42048	10	53.294
2_42060	10	53.294
2_42111	10	53.294
2_42175	10	53.294
2_42361	10	53.294
2_42399	10	53.294
2_42466	10	53.294
2_42581	10	53.294
2_42592	10	53.294
2_42625	10	53.294
2_42681	10	53.294
2_42699	10	53.294
2_42737	10	53.294
2_42755	10	53.294
2_42789	10	53.294
2_42888	10	53.294
2_43057	10	53.294
2_43112	10	53.294
2_43177	10	53.294
2_43424	10	53.294
2_43431	10	53.294
2_43488	10	53.294
2_43645	10	53.294
2_44024	10	53.294
2_44025	10	53.294
2_44049	10	53.294
2_44180	10	53.294
2_44307	10	53.294
2_44390	10	53.294
2_44477	10	53.294
2_44548	10	53.294
2_44612	10	53.294
2_44649	10	53.294
2_44740	10	53.294
2_44887	10	53.294
2_44944	10	53.294
2_45047	10	53.294
2_45171	10	53.294
2_45191	10	53.294
2_45379	10	53.294
2_45474	10	53.294
2_45717	10	53.294
2_45996	10	53.294
2_46113	10	53.294
2_46126	10	53.294
2_46209	10	53.294
2_46353	10	53.294
2_46401	10	53.294
2_46436	10	53.294
2_46453	10	53.294
2_46867	10	53.294
2_46890	10	53.294
2_46952	10	53.294
2_47393	10	53.294
2_47428	10	53.294
2_47808	10	53.294
2_47825	10	53.294
2_47895	10	53.294
2_47920	10	53.294
2_47938	10	53.294
2_48077	10	53.294
2_48185	10	53.294
2_48191	10	53.294
2_48281	10	53.294
2_48286	10	53.294
2_48341	10	53.294
2_48377	10	53.294
2_48649	10	53.294
2_48695	10	53.294
2_48721	10	53.294
2_48911	10	53.294
2_49189	10	53.294
2_49292	10	53.294
2_49488	10	53.294
2_49766	10	53.294
2_49947	10	53.294
2_50062	10	53.294
2_50223	10	53.294
2_50238	10	53.294
2_50287	10	53.294
2_50324	10	53.294
2_50347	10	53.294
2_50350	10	53.294
2_50555	10	53.294
2_50563	10	53.294
2_50640	10	53.294
2_50821	10	53.294
2_50873	10	53.294
2_51137	10	53.294
2_51174	10	53.294
2_51276	10	53.294
2_51305	10	53.294
2_51322	10	53.294
2_51509	10	53.294
2_51702	10	53.294
2_51936	10	53.294
2_52004	10	53.294
2_52046	10	53.294
2_52060	10	53.294
2_52256	10	53.294
2_52295	10	53.294
2_52729	10	53.294
2_52825	10	53.294
2_52905	10	53.294
2_53024	10	53.294
2_53397	10	53.294
2_53483	10	53.294
2_53634	10	53.294
2_53683	10	53.294
2_53755	10	53.294
2_54042	10	53.294
2_54134	10	53.294
2_54225	10	53.294
2_54335	10	53.294
2_54340	10	53.294
2_54372	10	53.294
2_54547	10	53.294
2_54839	10	53.294
2_54915	10	53.294
2_54957	10	53.294
2_54961	10	53.294
2_54983	10	53.294
2_54995	10	53.294
2_55004	10	53.294
2_55089	10	53.294
2_55207	10	53.294
2_55331	10	53.294
2_14264	10	53.832
2_21741	10	53.832
2_41103	10	53.832
2_44496	10	53.832
2_44650	10	53.832
2_48502	10	53.832
2_14265	10	53.832
2_20967	10	53.832
2_20968	10	53.832
2_39196	10	53.832
2_39460	10	53.832
2_39520	10	53.832
2_42291	10	53.832
2_49378	10	53.832
2_49951	10	53.832
2_50865	10	53.832
1_1263	10	54.369
2_05486	10	54.369
2_06962	10	54.369
2_15247	10	54.369
2_16603	10	54.369
2_20793	10	54.369
2_23503	10	54.369
2_25046	10	54.369
2_32223	10	54.369
2_33985	10	54.369
2_38185	10	54.369
2_39974	10	54.369
2_40257	10	54.369
2_40696	10	54.369
2_40716	10	54.369
2_41488	10	54.369
2_42766	10	54.369
2_42785	10	54.369
2_45533	10	54.369
2_45946	10	54.369
2_47198	10	54.369
2_47568	10	54.369
2_48336	10	54.369
2_49243	10	54.369
2_49414	10	54.369
2_50115	10	54.369
2_50226	10	54.369
2_51946	10	54.369
2_52228	10	54.369
2_54203	10	54.369
2_55035	10	54.369
2_55171	10	54.369
2_01356	10	54.369
2_01398	10	54.369
2_01399	10	54.369
2_04976	10	54.369
2_05485	10	54.369
2_16602	10	54.369
2_23504	10	54.369
2_25045	10	54.369
2_25047	10	54.369
2_27291	10	54.369
2_27292	10	54.369
2_29008	10	54.369
2_29009	10	54.369
2_29322	10	54.369
2_33986	10	54.369
2_38186	10	54.369
2_38733	10	54.369
2_39742	10	54.369
2_41172	10	54.369
2_42141	10	54.369
2_42509	10	54.369
2_43926	10	54.369
2_46064	10	54.369
2_46885	10	54.369
2_48163	10	54.369
2_49415	10	54.369
2_53746	10	54.369
1_0406	10	55.456
2_01263	10	55.456
2_02166	10	55.456
2_02167	10	55.456
2_03616	10	55.456
2_11607	10	55.456
2_18921	10	55.456
2_19476	10	55.456
2_26012	10	55.456
2_28925	10	55.456
2_30941	10	55.456
2_32125	10	55.456
2_32578	10	55.456
2_38088	10	55.456
2_43471	10	55.456
2_44767	10	55.456
2_45314	10	55.456
2_52212	10	55.456
2_54017	10	55.456
2_03617	10	55.456
2_06566	10	55.456
2_09668	10	55.456
2_24812	10	55.456
2_24813	10	55.456
2_32688	10	55.456
2_38089	10	55.456
2_40049	10	55.456
2_42107	10	55.456
2_50985	10	55.456
1_0960	10	55.994
2_00113	10	55.994
2_05474	10	55.994
2_11375	10	55.994
2_11752	10	55.994
2_12867	10	55.994
2_14989	10	55.994
2_15639	10	55.994
2_16370	10	55.994
2_16424	10	55.994
2_20205	10	55.994
2_32263	10	55.994
2_33632	10	55.994
2_39231	10	55.994
2_40398	10	55.994
2_42097	10	55.994
2_42393	10	55.994
2_43450	10	55.994
2_43741	10	55.994
2_44267	10	55.994
2_44868	10	55.994
2_45652	10	55.994
2_46379	10	55.994
2_46419	10	55.994
2_49936	10	55.994
2_51171	10	55.994
2_51984	10	55.994
2_53026	10	55.994
2_00112	10	55.994
2_10998	10	55.994
2_10999	10	55.994
2_14988	10	55.994
2_16425	10	55.994
2_17375	10	55.994
2_20317	10	55.994
2_23367	10	55.994
2_30630	10	55.994
2_39682	10	55.994
2_41453	10	55.994
2_41694	10	55.994
2_43848	10	55.994
2_47734	10	55.994
2_50037	10	55.994
2_52276	10	55.994
2_53247	10	55.994
2_53549	10	55.994
2_55590	10	55.994
2_06240	10	56.532
2_06241	10	56.532
2_19477	10	56.532
2_54180	10	56.532
1_0007	10	57.069
2_00059	10	57.069
2_00279	10	57.069
2_00544	10	57.069
2_00769	10	57.069
2_00953	10	57.069
2_02037	10	57.069
2_02039	10	57.069
2_02649	10	57.069
2_03743	10	57.069
2_03810	10	57.069
2_04358	10	57.069
2_05034	10	57.069
2_05035	10	57.069
2_05441	10	57.069
2_06074	10	57.069
2_06075	10	57.069
2_06764	10	57.069
2_06765	10	57.069
2_06940	10	57.069
2_07287	10	57.069
2_07288	10	57.069
2_08085	10	57.069
2_08086	10	57.069
2_08486	10	57.069
2_09359	10	57.069
2_10078	10	57.069
2_10295	10	57.069
2_10947	10	57.069
2_11224	10	57.069
2_11435	10	57.069
2_15186	10	57.069
2_15403	10	57.069
2_15941	10	57.069
2_15942	10	57.069
2_18213	10	57.069
2_19495	10	57.069
2_21815	10	57.069
2_22050	10	57.069
2_23612	10	57.069
2_24848	10	57.069
2_26937	10	57.069
2_27074	10	57.069
2_27288	10	57.069
2_28675	10	57.069
2_28677	10	57.069
2_28678	10	57.069
2_28773	10	57.069
2_30547	10	57.069
2_30872	10	57.069
2_33719	10	57.069
2_38392	10	57.069
2_38989	10	57.069
2_39191	10	57.069
2_39782	10	57.069
2_39870	10	57.069
2_40126	10	57.069
2_40590	10	57.069
2_40694	10	57.069
2_41359	10	57.069
2_42203	10	57.069
2_42265	10	57.069
2_42840	10	57.069
2_43137	10	57.069
2_43581	10	57.069
2_44142	10	57.069
2_44693	10	57.069
2_44772	10	57.069
2_45009	10	57.069
2_45677	10	57.069
2_45682	10	57.069
2_46015	10	57.069
2_46150	10	57.069
2_46596	10	57.069
2_46652	10	57.069
2_47325	10	57.069
2_48290	10	57.069
2_48504	10	57.069
2_48974	10	57.069
2_49013	10	57.069
2_49581	10	57.069
2_50301	10	57.069
2_50515	10	57.069
2_51887	10	57.069
2_51967	10	57.069
2_52191	10	57.069
2_52528	10	57.069
2_52697	10	57.069
2_52768	10	57.069
2_52942	10	57.069
2_53617	10	57.069
2_54703	10	57.069
2_55036	10	57.069
1_0060	10	57.069
2_00714	10	57.069
2_00715	10	57.069
2_01372	10	57.069
2_02724	10	57.069
2_03138	10	57.069
2_03139	10	57.069
2_03471	10	57.069
2_03809	10	57.069
2_04357	10	57.069
2_04924	10	57.069
2_04995	10	57.069
2_05442	10	57.069
2_05936	10	57.069
2_06017	10	57.069
2_06300	10	57.069
2_07349	10	57.069
2_07458	10	57.069
2_07560	10	57.069
2_08487	10	57.069
2_08789	10	57.069
2_08790	10	57.069
2_10080	10	57.069
2_10617	10	57.069
2_10618	10	57.069
2_11434	10	57.069
2_11443	10	57.069
2_12893	10	57.069
2_13144	10	57.069
2_14095	10	57.069
2_15187	10	57.069
2_15323	10	57.069
2_15402	10	57.069
2_17647	10	57.069
2_17648	10	57.069
2_18214	10	57.069
2_18281	10	57.069
2_18283	10	57.069
2_18341	10	57.069
2_19494	10	57.069
2_19970	10	57.069
2_20472	10	57.069
2_21092	10	57.069
2_21093	10	57.069
2_21126	10	57.069
2_22049	10	57.069
2_23613	10	57.069
2_25616	10	57.069
2_25827	10	57.069
2_28676	10	57.069
2_32256	10	57.069
2_32978	10	57.069
2_34406	10	57.069
2_34613	10	57.069
2_37744	10	57.069
2_38508	10	57.069
2_39009	10	57.069
2_41974	10	57.069
2_42372	10	57.069
2_43655	10	57.069
2_43721	10	57.069
2_44383	10	57.069
2_44446	10	57.069
2_44471	10	57.069
2_44736	10	57.069
2_46276	10	57.069
2_48214	10	57.069
2_48710	10	57.069
2_49084	10	57.069
2_49390	10	57.069
2_50614	10	57.069
2_50860	10	57.069
2_51648	10	57.069
2_51699	10	57.069
2_52438	10	57.069
2_52500	10	57.069
2_52784	10	57.069
2_52993	10	57.069
2_53090	10	57.069
2_53630	10	57.069
2_53658	10	57.069
2_54013	10	57.069
2_54276	10	57.069
1_0420	10	57.607
2_04307	10	57.607
2_04308	10	57.607
2_10382	10	57.607
2_13363	10	57.607
2_14682	10	57.607
2_16015	10	57.607
2_16016	10	57.607
2_17956	10	57.607
2_18603	10	57.607
2_20455	10	57.607
2_21828	10	57.607
2_21829	10	57.607
2_25549	10	57.607
2_25717	10	57.607
2_28474	10	57.607
2_29376	10	57.607
2_34241	10	57.607
2_43115	10	57.607
2_44320	10	57.607
2_44806	10	57.607
2_47958	10	57.607
2_54948	10	57.607
2_55027	10	57.607
2_03795	10	57.607
2_03796	10	57.607
2_11215	10	57.607
2_16406	10	57.607
2_20454	10	57.607
2_25718	10	57.607
2_26880	10	57.607
2_28178	10	57.607
2_37872	10	57.607
2_44287	10	57.607
2_48188	10	57.607
2_53061	10	57.607
2_54171	10	57.607
2_00527	10	58.145
2_12200	10	58.145
2_13315	10	58.145
2_20948	10	58.145
2_24665	10	58.145
2_55021	10	58.145
1_0368	10	58.145
2_00526	10	58.145
2_03296	10	58.145
2_03297	10	58.145
2_20947	10	58.145
2_25852	10	58.145
2_29385	10	58.145
2_43664	10	58.145
2_50192	10	58.145
2_51346	10	58.145
1_0239	10	58.682
2_00572	10	58.682
2_00582	10	58.682
2_01854	10	58.682
2_02906	10	58.682
2_02907	10	58.682
2_03162	10	58.682
2_03419	10	58.682
2_08650	10	58.682
2_11387	10	58.682
2_11746	10	58.682
2_12346	10	58.682
2_12457	10	58.682
2_13486	10	58.682
2_13868	10	58.682
2_17270	10	58.682
2_21086	10	58.682
2_21833	10	58.682
2_25929	10	58.682
2_26040	10	58.682
2_28820	10	58.682
2_29155	10	58.682
2_31870	10	58.682
2_32970	10	58.682
2_41561	10	58.682
2_44318	10	58.682
2_44938	10	58.682
2_46545	10	58.682
2_46656	10	58.682
2_49559	10	58.682
2_51971	10	58.682
1_0107	10	58.682
1_0682	10	58.682
2_00571	10	58.682
2_02840	10	58.682
2_03161	10	58.682
2_03843	10	58.682
2_03844	10	58.682
2_05772	10	58.682
2_06019	10	58.682
2_06486	10	58.682
2_06628	10	58.682
2_06695	10	58.682
2_08651	10	58.682
2_09819	10	58.682
2_09820	10	58.682
2_10701	10	58.682
2_11190	10	58.682
2_11191	10	58.682
2_11385	10	58.682
2_11386	10	58.682
2_11904	10	58.682
2_11905	10	58.682
2_13869	10	58.682
2_15334	10	58.682
2_15433	10	58.682
2_15434	10	58.682
2_15730	10	58.682
2_15731	10	58.682
2_17742	10	58.682
2_19094	10	58.682
2_19781	10	58.682
2_20696	10	58.682
2_21669	10	58.682
2_21832	10	58.682
2_28374	10	58.682
2_28769	10	58.682
2_28770	10	58.682
2_28817	10	58.682
2_32999	10	58.682
2_37734	10	58.682
2_40061	10	58.682
2_44663	10	58.682
2_45276	10	58.682
2_47207	10	58.682
2_52189	10	58.682
2_53187	10	58.682
2_08930	10	59.22
2_11801	10	59.22
2_15045	10	59.22
2_16126	10	59.22
2_16933	10	59.22
2_16934	10	59.22
2_18053	10	59.22
2_19083	10	59.22
2_27071	10	59.22
2_28008	10	59.22
2_28046	10	59.22
2_28364	10	59.22
2_36679	10	59.22
2_38076	10	59.22
2_43801	10	59.22
2_49175	10	59.22
2_52160	10	59.22
2_55423	10	59.22
2_00860	10	59.22
2_08844	10	59.22
2_10077	10	59.22
2_11800	10	59.22
2_16127	10	59.22
2_18052	10	59.22
2_18211	10	59.22
2_21531	10	59.22
2_21532	10	59.22
2_27070	10	59.22
2_33956	10	59.22
2_34504	10	59.22
2_38075	10	59.22
2_45749	10	59.22
2_48696	10	59.22
2_14870	10	59.758
2_15378	10	59.758
2_18985	10	59.758
2_22881	10	59.758
2_29305	10	59.758
2_01807	11	0
2_23895	11	0
2_45166	11	0
2_03035	11	0.538
2_07726	11	0.538
2_14656	11	0.538
2_15480	11	0.538
2_17284	11	0.538
2_17285	11	0.538
2_19078	11	0.538
2_22029	11	0.538
2_29447	11	0.538
2_51496	11	0.538
2_54098	11	0.538
2_54329	11	0.538
2_03034	11	0.538
2_12800	11	0.538
2_12801	11	0.538
2_13500	11	0.538
2_14657	11	0.538
2_17329	11	0.538
2_17330	11	0.538
2_19079	11	0.538
2_22030	11	0.538
2_38728	11	0.538
2_46509	11	0.538
2_49684	11	0.538
2_01884	11	1.076
2_03931	11	1.076
2_11284	11	1.076
2_13064	11	1.076
2_14555	11	1.076
2_21485	11	1.076
1_0702	11	1.076
2_01883	11	1.076
2_21486	11	1.076
2_54675	11	1.076
2_13445	11	2.163
2_08693	11	2.163
2_08694	11	2.163
2_13446	11	2.163
2_32107	11	2.163
2_18667	11	4.975
2_33272	11	4.975
2_26333	11	4.975
2_33853	11	4.975
1_0603	11	5.512
2_02453	11	5.512
2_02454	11	5.512
2_03061	11	5.512
2_05651	11	5.512
2_08519	11	5.512
2_13243	11	5.512
2_18339	11	5.512
2_21805	11	5.512
2_23857	11	5.512
2_26984	11	5.512
2_41495	11	5.512
2_44720	11	5.512
2_49702	11	5.512
2_50457	11	5.512
2_01330	11	5.512
2_01331	11	5.512
2_03062	11	5.512
2_04910	11	5.512
2_04911	11	5.512
2_06048	11	5.512
2_08518	11	5.512
2_13244	11	5.512
2_27854	11	5.512
2_48709	11	5.512
2_55554	11	5.512
2_03748	11	6.05
2_11456	11	6.05
2_11457	11	6.05
2_11459	11	6.05
2_12851	11	6.05
2_29730	11	6.05
2_54425	11	6.05
2_54459	11	6.05
2_07421	11	6.05
2_07422	11	6.05
2_12850	11	6.05
2_14321	11	6.05
2_18617	11	6.05
2_18618	11	6.05
2_18772	11	6.05
2_21166	11	6.05
2_27199	11	6.05
2_48551	11	6.05
2_49466	11	6.05
1_0375	11	6.588
2_00423	11	6.588
2_01976	11	6.588
2_08357	11	6.588
2_09344	11	6.588
2_09345	11	6.588
2_16224	11	6.588
2_19496	11	6.588
2_20228	11	6.588
2_21845	11	6.588
2_21979	11	6.588
2_21980	11	6.588
2_24613	11	6.588
2_32985	11	6.588
2_33648	11	6.588
1_0894	11	6.588
2_00422	11	6.588
2_00730	11	6.588
2_01975	11	6.588
2_03817	11	6.588
2_09565	11	6.588
2_16223	11	6.588
2_19497	11	6.588
2_20271	11	6.588
2_23427	11	6.588
2_23686	11	6.588
2_26056	11	6.588
2_28126	11	6.588
2_40898	11	6.588
2_53916	11	6.588
2_04479	11	7.125
2_05445	11	7.125
2_04480	11	7.125
2_01865	11	8.213
2_19226	11	8.213
2_19227	11	8.213
2_19965	11	8.213
2_21267	11	8.213
2_01866	11	8.213
2_02847	11	8.213
2_04932	11	8.213
2_04934	11	8.213
